sequence,lamella_period
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCB,16.3794336051
BBBCBCCCCCCBBBBCBBBBCCBBBBBBCBCC,15.18209827521
CCBCCBCBBBCCCCBBCCCBCCCBCBCBBCCB,15.27754904971
CBCCCCCBCBCBCBBBBBBBCCBCBBBCBBCB,15.3561876076
BCCCCBCCBCCCBBCCCCBCBBCBBBCCCCCC,15.5452079175
BBCCBBBBBBBBCBBBBBBBCCCCCCBCBBBB,14.7265107173
BBCBCBBBBCBCCCBCBBBCBCCCBCBCCCBC,15.4657356213
BCCBBBBBBBCCCBBBBBBBBBBBCCCCCCCC,15.479675048
BBCCBBBBBBBBBBBCCCCCCCCCCCCCBBBB,15.7562091724
BCCBBBCCCCCBCBBCBBBCCBBCCCBBBCCC,15.2745808728
BBBBBBBBBBBBBBBBBCCCBBBBBBBBBBBB,15.11869353421
BCBCBCBBBBBCCCBCCBCCCBCBBCCCBBBB,15.28035116511
CBCBBCBBBCCCCCBBCCCCCBBCCCCCCBCB,15.5831435396
BBCCCCCCCBCCCBBCCBCCCBCCCBCBBBCB,15.3472463838
BCBCBBCCBBBBCCBBBCBCBBBBCCCBCCCB,15.14617232911
CCCCCCBCCCBBCCCCCCCCBCCCBBCCBBCC,15.316243031
CBBBBBBBBCCCCCCCCCCBBBBCCCCCCCCC,16.17294577311
BCCBCCCCCCCCCCCBBBBCBCCCCCCBCBCB,15.5330775789
BBCBBBBBBBCCCBBBCCCCCCBBCCCBCCCC,16.2349824075
CCCBBBCBCCCCBBCCCCBCCCCCBCCCBBBB,15.2294906155
CBCBBCCCCBCCCCBBBBCCCBBBBBCBBBBC,14.8829625941
BBBBCCCCCCCBBBBBBCBCBCBCCCCBBCBB,15.13689591261
BBBBCCCBBBBBBBBBCCCBCBCCCCCCBCBB,14.99389838921
CCCBCCCCBBBBCCBBBBCCBCCCCCCCBCCB,15.3776174785
CBBBBCCCCCCCCCCCBBBBCCCCCCCCCCCC,16.08716697581
BBBBBBBBBBCCCCCCCCCCCCBBBBCCBBBB,15.29501763571
BCBCCCCBCBCCBBCBCCBCBBBBCCCBCBCB,14.74951352251
CCCBBCCCCCCCCCCCBCCCBCBBCCBCCCCB,15.2488691001
BBBBBCCCCCCCBBBBBBBBBBBBBBBBBCCC,15.25253453761
CCCCBBBBBCCCBBBBBBBCCCCCCCCCCCCC,15.9702948138
CCCBCCCBCCCCBCBBBBCCBCCCBBCBBCBB,14.9820588596
BBCCBBBBBCBBBBBCBCCCCBBBBCCBCBBC,15.1533778261
BBBBBCBBCCCCCCCBCCCCBCCBBBBBCBBC,14.72398441561
BBBBBBBCCCCCCCCCCCCBBBBBBBBBBBBC,14.97729649651
CCBBCBCCCBBCCCCBCBCCBCCCCCCCBCBC,15.342421931
CBCCBBCBCBBCBCCCBCBCBBBCBBBCBBCB,14.6336274957
CCCCCCCCCCBBBBBBBBBBBBBBBCCCCCCC,15.8736370392
CBBCCBBBCBBBCBCCCBBCBBBBCCCCCCCC,15.54023266451
CCCCCCCCCCCCBBBBBBBBBBBBBBBBBCCC,16.5951950594
BCCCBCBCCCBCCCBCBCBCCCBBCBCBBBCB,15.2296765532
CBBCBBBBBCCBCCCBCBBBBBBBCCBBBBBB,15.00027273631
CCBBCCBCBBBBCBBBBBBBBBBBCBBBCCCC,15.03351644521
BBCBBBCBBCBBBCBBBBBCBCCBCBBCCCBC,14.8047844999
CCCCBCBBBBBCBBBBBCBBCCBCCCBBBCCB,15.1023254106
CCCCCCBBBBBBBBBBBBCCCCCCCCCCCCCC,16.193719139
CCBCCCBBCCBCBCBBCBCBCBCCBCBCCBCB,14.72014625121
CBCBCBBBCBBBBCBBCCCCCCCBBBCCBBCC,15.3344841483
BBBBBBBBBBCCBBBBBBCBBBBBBBBBBBBB,15.10226859981
BBBBBBBBBBBCCCCCCCCCCCCCCCCCCCCC,18.03234973061
CBCCBCBBBBBCBCCCCBBCCBCBBCCCBCCC,15.5872487968
CCCCCCCCCCBBBBBBCBCCCBBBBBBCCCCC,15.6378965282
CBCCBCBCBCBCCCBCCBBCBBCCCCBBCCBC,14.9033454942
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,16.7236739122
CCBBCBBBBBBCCCBBBBBBCCCBCBCCBBCC,15.20060381
CBCCCCCBCCCCBBCCBCCCCBBCBBBCBCCB,15.4649291633
BBBBBBBBBBBCCCCCCBBBBCCCCBCCBBBB,15.40781742991
BCBCCBBBBCBCBCBBCBBCBCBBBCBBCCBB,14.54743559961
CCCCCBCCCCBBBBBCCCCBCCBBCCCCCCBB,15.4106653407
BBBBCBBBBBBBCBCBCCBBBBCBBBCBCBBB,15.1720681651
CCCBBBBCCCCCCBCCCCCBBBBBBBBBBCCC,15.2988063649
BBBBBBBBCCCCCBCBBBBCBBCBBBCCBBBB,15.00787368311
BBBBBBBBCCCCCCCCCCCCBBBBBBCCCCCC,15.83795767091
BCCCCCBCBCCBCBBCCCCBCBCBBBCBCCBB,15.2835015402
BBBBBBBCCCCBBBBCBCCCBBBBCCBBCCCC,15.47467873671
CCBBBCBCCCBBCCCCBCCCCBCBCBCBCCCB,15.01226156081
CCBCBBCBCBCBCCBCBCBCBBCCCCCCCCCC,15.54130323291
CCBBBBCCCCCCBBBCCCCCCCCBCCCCCCCB,15.87063848451
BBBBCCBCCCCCCBCBBBBBCCBCBBBBBCCB,15.16193022561
BCBCBCBCBBBBBBCCCCBCBCBBBCCCCBBB,14.630746481
BBCBCBBCBCBBBBCBBCBCCBCBBBCBBCBC,14.5575476207
BBBBBBBCBBBCCBBCCCCCCCCCCCCCCCCC,17.58778964031
BCCCCCBBCCCCCCBCCBBCCBBBBCBBCCCC,15.4919579812
CCBCBBCCBCBCCCCCCCCCBBBBBBCCCCCC,15.55344189591
CCCCBBCBCCCBCCCCCCCCCCCCCCCCBBBB,15.3785336438
BBCBCCCCCBBBBBBBCCCBCBBCCCCCCCBB,15.2530235531
CCCCCCCCCCCCCBBBBCCCCBBBBBBBCBBB,16.7601017813
CBBBBCBCBCBBCCBCBCBBCBBCBCBBCBCB,14.56421388671
BBBCBBBBCBCCCCCCCCCCBBBCBBCCBCCC,15.69482525041
BBBBBCBBBBBBBBCBBCCBBBBBBBBBBBBB,15.07770647571
CCCBBBCCCCBBBCCBBBBCCCCCBBCCCBCB,14.7789992801
CCCCCCCCCCCCCCCCCCCCCCCCCBBCCCCC,16.3759785474
CCCCCCBBBBBBBCCCCCCCCCCCCCBBBBBB,15.218444498
CCCCCCBBBCCBCCCCCCCCCBBCCCCCCCCB,15.7883075502
BBBCCCCBBCCCBBBBBBCCCCCBCCCBBBBC,15.18971627751
BCCCBBBBBCCBBBCCCBBCCCCCCCCCCBBB,15.4030494482
BBCCCCCBBBCBBCBBCCCCCCCCCBBBBBBC,15.1810726468
BCBBCBBCBCBCCBCBCCCCCCCCCCBCBCCB,15.78689862231
CCCBBBBBBBBBBBBCCCCCBBCCCCCCCBBB,15.4804889856
CCBCBBBBBCBCCBCCBBCBBBBBBBBBBCBB,15.11198583691
BBCBBCCBBBCBCCBCCCCCCBCCBCCCBCBB,15.4532347112
CCCCCCCCBBBBBBBBBCCCCCCCCCCCCCCB,15.5375962604
BBCCCCCBBBBBBBBBBBBBBBBBBBBBBBBB,15.8416354645
CBBBBCCCCCCBBBBCCBCCCCCCCCCCCCCC,16.28389523281
BBCBCCBCCCCCCCBBBBBCBBBCBBCCCBBB,15.2457690548
CBCCBBBCCCCBBBCCCCBBCBBCCBCBBCBB,14.6160374577
CCCCCBCCBCCCBCCCCCCBBCBCBBCCCCCC,15.3907338742
CCBBBBBBBBBBBBBCBBBBBBBBBBBBBBBB,15.32380805291
CBCBCBCBCBCBCBCBBCBCBBBCBCBCBCCB,14.6437640274
CCCBBBCCBCCBCBBCBCCBBBCCCCBBCBCC,15.4635551191
CCCCBCCCBCBCBCBBCCCCCBBCCCBCCCCC,15.3433922057
CBCBCBCCBCBCCBCBCCBCCBBBCCCCCCBB,15.4913129676
BCBBCCCCBBBBCCCCCCCCBBCBCCCBBCCC,15.20681496821
CBBBBBBCBBBBBBCCCCCBBBBBBBBBBBBB,15.02084603851
BBBCCBBCBCBBCCCBBBCCCCCCCCCCCCBC,16.12060320351
CCBBBBBBBBBBBBCBBBBBCCCCBBCCCCCC,16.09704662151
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCBBB,15.7794619221
CCBBBBCCCBBBBBBCCCCCCCCCBCCCCBCC,15.94054200751
BBCCCCCCCCCCCCCCCCCCCCCBBBBBCCCC,15.885965855
CCBCBCBBCCBBCCBCCCCCCCCCBCCCBCCB,15.32330584691
CCCCCCCCCCCCCCBBBBBBBBBBBBBBBBBB,18.3128021358
BCBBBCBBCBCBCBCCBBBCBBBBCBCCBCBC,14.61983733761
CBBCBCCCCBBCCBBBBCCCCBBCBBBBBCCC,15.36367373471
BBCBBBBBCCBCCBCBCCCCBCCBBCBCCBBC,15.4435565095
BBBBCCCCCCCCCCCBBBBBBBBBBCCCCCCC,15.62996581871
CBCCCBCBBCBCCCCBCCCBCCCBCBBCCCBC,15.4947279941
CCCCBBCCCBBBBCCCCBCBBBCBBBBBBBBB,15.490595337
BCCCCCBCBCCBCBBCBBBCCBBCBBBBBCBC,15.3549392742
BBBBBBCCCCCCCCCCBBBBBBCBBBBCCCCC,15.40301342421
BBBBBBBBBBBBBBCCBBBBBBBCCCCCBBBB,15.29456410161
CCCCCCBBBBBBBBBBCBBBBBBCCBBBBCCC,15.2036559461
BBBBBBBCBBBBBBBBBBBBBBBBBBBCCCCC,15.18904847591
CCCCBBBBBCCBCCBBCCCCBBCBCBBCCCCC,15.4300294802
CCCCCCCCCCCCCCCCCCCCCCBBBBBBBCCC,16.3733753114
CCCCCCCCBCBCBCCBCBBCCCCBCCBCBBCB,15.1610138925
CCCCCCCBBBBBBBBBCBBBCCBBCCCCBBCB,15.2480351113
CBBCCBCBBBBBBBBBBBBBBBCBBCCCBBBC,14.95371871861
CBBBBBBBBBBBCBBCCCCBBBCBBCBCCBBC,15.31567114891
BBCCCCBBBBCCBBCCCBCCCBCCBCCCCCCC,15.6749693967
CCCCBBCCCCCCCBBBBBCBBBBCCBBCCCBC,15.0614910376
BBBBBBBBBCCCCCCCCCCCBCCCBBBBBBBB,15.13088180411
BBCCBBBCBBBCCCBBCCCCBCBBBBBBBBBC,14.9969299702
BBBBBBCCCCCCCCCCCCCCCCCCCCCCCCCC,17.3154458421
BBBBCBCCBCCBBBCBCCCBBCCBCCBBBCBC,15.27541707551
BBBCBBCBCBBCCCCBCBCCCBBBCBBBCCCC,15.42618992531
CCBBBCCCCCBBBBBBBBBCCCBBBCCCCBBB,15.11560811911
BCBCBBCBCBCBCBCBCBBCBCBCBCBCBBCB,14.58021931251
CBBBBCBCCBCBCCCCCBCCBCCBCCCCBCBB,15.43840721731
CCCCBBBBCBCCCCBCCCBBBBCBCCBBCBBC,15.2195964188
CCCCCCCCCCCCCCCCCBBBBBCCCCBBBBBB,16.7835727615
BBCCCCCCCCBCCBCCCCCCCCCCBCCCCCCC,16.2170031068
CCCCCCCBBCBBBBBCCBBBCCCCCCCCCCCC,15.6225736058
BBCCBCBBCCCBBCBBCBCCCCCBBBCBBBBB,15.0514789415
CBBCBCBCBBCCBBBBBCCCBCBCBCCBCBCC,15.2946067941
CBCCBBBCBCCBCCBBCCCCBBBCCBCBBCCC,14.8771535128
CBBBCBCCCCCCCBBCCCCCCCBBBBBBCBCB,15.16926246241
CBBCCCCCCCBBCBBCBCCBBBBCCCBBCBBB,15.28783226951
BCCCCBBCCCCBCBCBCCCCBCCBCCBCCCCB,15.1734096381
CCBCBCBBCBCBBBCBCCBCBBBCCCBCBCBB,15.10735256891
BCCBCBCBCBCCCCCBBBCBCBCCBCBCBBCC,15.4616941871
CCCBCBCCBCBCCCBBCBCCBCCBCCCCCBBC,15.0220293569
BBBCBBBBBBBBBBCBBCCCCBBCBBCCCCCC,16.1651723781
CCCCCCCCCCCCCCCCBBBCBBCCCCBBBCCC,16.0608769843
CCCCBBCCBBBBBBBBBBBBBBBCBBBBBBBB,15.8124265663
BBBBBBBBBBBBCCCCCCCCBBBBBBBCCCCC,15.82697196681
CBCCCBCBCBCBBCBCCBCCBCCCBCCBCBBC,15.3020351796
BCBCBCBBCBCCBCBCBCCBBCBCBCBCCBBC,14.72232538031
CCBCCBBBBCCBBCCBCCBCBCBCCBBCBBBC,15.31700191721
BCCCBCCCCCCCCCBBBBBBBCBBBBCCCCBB,15.669348719
CCBCBCBBBBCBBBCBBBBCBBBCBBCCCBCC,15.05564932311
CCCCBCCBCBCCCCCCBCCCBCCCCCCCCCBC,15.7017528301
BCCCCCCCCCCCCCCCCCCCCCCCCCCCCBBB,15.6950301475
CCCBBCCBBBCBCCCBCBCCCBBCBBBBCCBC,15.2170183781
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,16.6999986491
BCBBCCCBBBCCBCBBBCCBBCBBBCCBCCBC,15.15527211681
CCCBBCCBBCCCBCCBCBBBBCCCCBCCCCCB,15.4246771737
BBCBBCCBBCCCBCBBCCBCCCBBBBBCBCBB,14.567123511
BCBCBBBBCBCCCBCBBBBCBCCBBBBBCCCB,15.05205357591
BBBCBBBBBBCCCCBBBBCCCBCCCBBCBCBB,15.2604060421
CBCBBBCBCBCBBCBBCBCBCBBCCBCBBBBC,14.5386845536
BBBBBBCCCCCCCBBBBBBBBBCBBBBBBBBC,15.16863239591
CBCBCBBCBCBCCBBCCCCCBCCCCCCBCCBC,15.482456389
CCCCCBBBBBBBBBBBBBBBBCCCCCCCCCCC,16.2408276397
BBBBCCCCCCBBBBBBBBBBBCCCCCBBBBBB,15.08749725341
BCBCCBCBCCBBCBCBCCBCBCBBBBCCCBCC,14.79179172481
BCCCCCCCBCBCBCBCCBCBCBBCBCBCBCBC,15.0371936722
BCCBBCCBCBCBBCBCBCCCCBBBCBCBBBCB,14.5904139339
BCCBCBCBBBCBBBCCBBBCBCBBBCCCBBBC,15.0833673823
CCCCCCCBBBBCCBCCBBCBCCBBCBBCCCCB,14.9701361745
BBBBBBBBBBBBBBBCCCCCCCCCCCCBCCCC,17.86536270481
BBCBBCBCBCBCBCCCBBBCCBCCCCBBCBBB,14.6332217336
BCBBBBCBBBBCCBCCBBBCBBBBBCBBCBBC,15.00134014281
CCCCCBCBBBCCBCCCBCCCCCBCCCCCCBBC,15.2402963511
CCCCCCCCCCCCBBBCCCCCCBBBBBBBBBBB,17.1068819454
BBCCCCCBBBCCCCCCCCCCCBCCCCCCBBBB,15.3046711083
CCCCCBCCCCBCCCCBBBCBBBBCCBBBBCCB,15.7692174182
BCCCBCBBBBBBCCBBBBCCCBCCCCCBBBBB,15.0474880082
BBBBBBCCCCCCCCCCCCCCBBCCBBBCCBCC,15.75369354011
CCBBCBCCCBBBBBCCBBCCCCBCBBBBBCCB,15.10356239611
CBCCCBBBBBBBBCCCCCCCBBBBBBBBBCCC,15.1303177038
CCBBBBBCCBCBCCCCBCBCBCBBBBCBCBBB,15.18750873141
BBBCBBBBBCCCCBCCCCCBBBBBBBCCBCBB,15.08592023321
CCBBBBBCBCCCCCBCCBCCBBBCCBCCBBBC,15.23662821461
BBBBBBBBBBCCCCCCCCCCCCCCCCCCCCBB,16.69794006861
BBBBBBCBBBBBCBBBBBBBBBCCCCBCBBBB,15.09890313751
CBBBBBBBCBCCCBBBBBBBBBCBBCCCCBBB,15.0201261061
BBBBBBBBBBBBCCCBBBBBBBBBCBBBCCCC,15.26970994961
CCCCCCCCBBCBBBCCCCCCCCCCCCCCBBBB,15.4145104368
CBBBCCCCCBBCCCCCCBBCBCCCCCCBBBBB,15.16659409361
CCCCCBBBCBCCCCBCBCCCCCCCCCCCBBCC,15.7683041898
BBCCCBBBBCCCCBCBCCBBCBCCBBBBCCCC,14.8573066085
CCCCCCCCBBBBBBBBBBBBBBBBBBBBBBBB,16.9297038171
BBBBBBCCCCBBBCCCCCCCBCCCCCCBBBBB,15.30109183921
BBCCCCCBCCBCBCBCCBBBBCCCCBCCCCCC,15.2173360473
BBCCBBBCCBBBBCBBBBBBBCBBCCCCBCCB,15.0685339922
CBBCCBBCCBBBBCCCBCCCCCCBBCBBBBCC,15.26279930281
BBCBBBCCCBBCCCBCBCBCBBCBCCBBBCBB,15.2344272064
BBBCBBBBCCCCCCCCCCCBBCCCCCCCBBBB,15.40770837061
BBBBBCBBCCCCCBCBBCBBBBCCCCBCCBBB,15.16955201961
BBBBBBBBBBBCCCCCBBBBBBBBBBBBBBCC,15.0387483471
BBBBBBCCBBCCCCCCCCBBBBBBBBBBBBBB,15.10190862241
CBBCCCCCBBBCCCCCCCCCCCCCCCCCBBBB,15.34631346331
BBBBCCBCCCCCBCCCCBCCCCCCBCCCBCCC,16.23568176441
BBCCBBBBCCCCBBBCBBBBCBCBBBCCBCCC,14.6741004211
BBBBBBBBBBCCCCBBBBBBBBBBBBBBCCCC,15.10827783151
BCCCCCBCBCCCCCCBCCCCBCCCBCBCCBBB,14.8708202859
BCCCBCBCBBCCCCBCCBCBCBBBCBBBBBBC,15.2017454444
BCCCBCCCCCCCCBBBBBBBBBBBBBCCBBBB,16.2944917143
BCBCBCBBCBBCBCCBCBCBCBBBCBCBCCBB,14.54037683591
BBCCCBCBCBCBCBCBCBBCBBCBCBCCCBBC,15.2038034797
BBBBCBCCCCBBBCCBCBCCCCCCBCCCCCCC,16.18611749261
CBCBBCCBCBCBBCBBBCCBCCCCBCBCBCBB,15.1626180058
CCBCBCBBCBBBBCBBCCCCBBBCBBCBCCCC,15.405400511
CCCBCCBBBCBCBBCCBCBBCBCBBCCBBBBB,15.1430768967
CCBBCBCCBBBCBCBCCBCCBCCBBBCCCCBC,15.51917964731
CCCCBBBCBBBBCBBBBBBBCCCCCBBCBCBB,15.0382990356
BCBCBCBCCBBCCBCBCBCBCBCCBCBCCBCB,14.74347407091
BBBBBBBBBBBBBBBBBBBBBCCCCCCCCCCC,17.41317633151
CBBCCBBBBBBCCCCCCBBBBBBCBCCCBCBB,15.07151676561
BBBCBCCCBCCCCCBBCBBBBCBBBCBBCCBC,15.22484127331
CBBCCCBBCCCCCBBCCCBCBCBBBCCBCBBC,15.27668605451
CBBBBBBBCBCBCCCCBCBBCBCBBBCCCCCB,15.52564671351
CBCCBCCCCBBCBCCBBBCBCBCBCCCCBBCB,14.7770468698
CBBCBBBCBCBCCCBBCCBCBCBBCBBCBCBB,15.04182442081
CBBCBCCBCBBCBCBCBCBCBCCBCBBCBCBC,14.69363836981
BCBCCBBBCBBBBBBBBBBCCCCBBCCCCBBB,15.04608943811
BCBCBCCBBBCCCCBBBCBCCBCBCBBCCBCB,15.32598179671
BBCCCCCBBCCCCCCCCCCCBCCBCCBCBBBC,15.0021833454
CCCBBBBBBBBBCCBBCCCBBBBBCCCCCCCB,15.3496150249
CCCCBCCCCCBBBCBBCBBBBCBBBBCBBBCB,15.8208625206
CBBBBCCCCCCCCCCCBBCCCCCCBBBBBBBB,15.00183357021
CBCCCBBBBBCBBCCBCCCBBCBCCCBCCBBB,15.1446556736
CCCCCCBBBCCCCCCCCCCCBCCCCBBCCCCC,15.9453597898
BBBBBBBBBBBBBBBBBBBBBBBBBBBBBBBB,15.28750220381
BCBBBCCBCCCCCCCCBBCBCBCCBCCCBCCB,15.51365794611
CCCBBBBBBBBBBBBBBBBCCCCBBCCBCCCB,15.256573981
CCBCCBCBCBBCBBBBBCBCBCBBBCBBCBCC,15.14468749661
CBCCCBCBBCBBCCCCCCBCCBBCBBBCCCCC,15.6132687899
CCCCCCBCBBBBBBCCCCCCCBBBBBBBCCCB,15.2727296371
CCBBBCCCCCBBCCCCCCCCCBBBBBBBCCBB,15.21570118021
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,16.7170281133
CBBCBCCCCBCBCBBCBBBCBCBCBCCCCCCC,15.49046000561
BBCCCCBBBBCBCBBCCCCCCBCBCCCBCBBC,14.9058565202
BBBBBBCCBBBBBCBCCCCCCBBBCCCCCCCB,15.98185419241
BCBCCBCBCBBCBCBBCBBCBCBCBCBCCCCB,14.71463421441
BBBBCBBBBBCBBBCCBCBBBBBCCCCCBBBC,15.41047769531
BBBBBBBCCCCCCCCBBBCCCCCCCCCCCCCC,16.79602764811
CCBBCCBBCBCCBCCCBCCBBBCBBCCBCCCC,15.39488080771
BCCCBCBCCBBCBCBBBBBBCBBBBBCCCBBB,15.1455736669
CCCBBBBCBBCCBCCBCBCBCBCBBCCBBCCB,15.1636104605
CBCBBBBBCCBBBBBBBBBBCCCBBBCCCBBB,15.0084755454
BBCBCBBCBBCCBBCCCCCCBCBCBBBCCBCC,15.588358466
CBCBBCCCCCBCCBBCBBCCCCBBBCCCCBBB,15.2278409902
CCBBBBCCBBBBBBBBCBBBBBBBBCCCCCCB,14.56346035451
BBBCCCCCCCCCCCBBCCCCCCCCCBCCCBCB,15.81551325421
CCCCCBCCCCCCCCCCCCBBCBBBBCCCCCCB,15.5023995356
BCCCCCCCCCCCCCBBBBBBBBBBBBBBBBBB,17.9662036219
CCBCBBBBBBCCBBBBBBCBBBBBCCCCCCCB,15.15686725681
BBBBBBBBBBCCBBBBBBCCCCCCCCCCCCCC,17.60353771931
BBCBBCCCCCBBBBBBCCCCCCBBBCBBBBCC,15.1554664432
BBBBBBBBBBCCCCCCCCCCCBBBBBBBBBBB,15.10243985381
BBCCBBCBBBCCCBBBBBBBBCBBBCCCCCCC,15.276477238
CCCCCCCCCCCCCCBBBBBBCCCCCCCBBBBB,16.0225623993
CBBBBBCCBBBCBBCBBBCBCBBCBCCCBBCB,15.24815735271
CCCBBBBBBBBBCCCCCCCCCCBBBBBCCCBB,14.8057045004
CCBCCCCBBBCCCCBBBBBBBBBBBBCCBCCC,15.32798386731
BBCCBBBBCCCCCCCCBCBBBBCCCCCCCCCC,15.9188684804
BBBBBBCCCBBBBBCCBBCCBBCCBBBBBBBB,14.98671153371
CCCBBBBBBBBBBBCCCCCCCCCCBBBBCCCC,15.7781600491
CCCCCCCCCCBBBBBBBCCCCCCCCCCCCBBB,15.4745786325
CBBBCCCCBBBBBBBBBBBBBBBBBBBBBBBB,15.68558159151
CCCCCCCCCCCCCCCCCBBBBBBBCCCCCCBB,16.1879771778
BBCCBCBCCBCBBCBBCBBBCBBBBBCCBCBC,14.5841757731
CCCCCCBBBBCBBCCBCCCBCBCBCCBBBCCB,15.2705223
CCCBCBBCCCCBCBBCCBBCCBBBBCCCCBBB,14.7847763802
CBBBCCBBCBBCCBCBCCCCCCBCCBCBBBCB,14.77484643391
CCCCBCCBBBBCBCCCCCCBBCCCCCCCBCBC,15.565826959
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,16.7349137802
BBBBCCCBCBBBCCCBCBBBBBBBBCBBCBCC,15.07790062451
CCCCCCCCCCCBBBCBBBBBBBBBBBBBBBBB,17.6643810781
BCBBBBBCBCCCBBBCCCCBBBBBCBBBCBBB,14.97371567621
CCCCCCCCCCCBBBBBBBBCCCCCCCCBBBBB,15.7053198948
CBBBBBCCCCCCCBCCCCCCCBBBBBBBBBBB,15.09477030431
BBBBBBBBBBBBBBBBBBCCCCCCCCCCCCCC,18.3764875571
CCCBBCBBBCBCBCBBCBCBBBCCBCBCBBCB,14.603062911
CCCCBBCBBBBBCCCBBCCCCBBCCBCCCBCC,15.4410325528
BBCCBCCCCBBBCBCBBBBBBBCCCCBBBBCC,15.3100961412
BBBBCBCCCCBBCBBCBBBBBCCCBBBCBBBC,15.02858781091
BBBBBBBBBBBBCBBBBBBBBBBBBBBBBBBC,15.07768871071
BBCBCCCCBCBCCBBCBCBCBBBBCCCCBCBC,15.2904093496
CCCBCBBCBCCBCBCCBCBCBBCBBCBCCCBB,14.6756675594
BCBCCCCBBCCBBBCCCCCBBCCBBBBBBBCC,15.37286645421
CBBBBBCCBBBCBCBBBCBBCCCBBCCCCCBB,15.24984504741
CCCCCCBCCBBBCBBBBBCBBCBCCCBCCCBB,15.3286732927
BCBBBBBCBBCCCCCCBCCCBCBBBCBCCCBB,15.27983834371
BBCBBCCBCBCBCBCBCBCBCBCCBCCCBBCB,14.7829626387
CBCBBBBBCCBBCBCBBCBCBBBCBCBCBBBC,14.5245135866
BBBBBBBBBBBBCCCCCCCCCCCCCCCCCCCC,18.13892350291
CCCCBBBBBCCCCCCBBBCBCBBCBBBBBBBC,15.2210335756
